03/09/2018 analyzed on 07/10/18 frac.diff. = (measured-ideal)/ideal * 1e15
MJD	Al vs Yb frac.diff. from(2.1628871275166585754)	Sr vs Yb frac.diff. from(1.2075070393433381221)	Al/Sr vs Yb frac.diff. from(2.6117014317814574243)	
58187.09003305	NaN	NaN	NaN
58187.09004498	NaN	NaN	NaN
58187.09005693	NaN	NaN	NaN
58187.09006887	NaN	NaN	NaN
58187.09008081	NaN	NaN	NaN
58187.09009276	NaN	NaN	NaN
58187.09010469	NaN	NaN	NaN
58187.09011663	NaN	NaN	NaN
58187.09012859	NaN	NaN	NaN
58187.09014052	NaN	NaN	NaN
58187.09015246	NaN	NaN	NaN
58187.09016439	NaN	NaN	NaN
58187.09017631	NaN	NaN	NaN
58187.09018824	NaN	NaN	NaN
58187.09020016	NaN	NaN	NaN
58187.09021208	NaN	NaN	NaN
58187.09022402	NaN	NaN	NaN
58187.09023595	NaN	NaN	NaN
58187.09024788	NaN	NaN	NaN
58187.09025983	NaN	NaN	NaN
58187.09027176	NaN	NaN	NaN
58187.09028369	NaN	NaN	NaN
58187.09029563	NaN	NaN	NaN
58187.09030757	NaN	NaN	NaN
58187.09031950	NaN	NaN	NaN
58187.09033143	NaN	NaN	NaN
58187.09034338	NaN	NaN	NaN
58187.09035530	NaN	NaN	NaN
58187.09036724	NaN	NaN	NaN
58187.09037917	NaN	NaN	NaN
58187.09039112	NaN	NaN	NaN
58187.09040306	NaN	NaN	NaN
58187.09041500	NaN	NaN	NaN
58187.09042692	NaN	NaN	NaN
58187.09043885	NaN	NaN	NaN
58187.09045078	NaN	NaN	NaN
58187.09046274	NaN	NaN	NaN
58187.09047468	NaN	NaN	NaN
58187.09048663	NaN	NaN	NaN
58187.09049857	NaN	NaN	NaN
58187.09051053	NaN	NaN	NaN
58187.09052246	NaN	NaN	NaN
58187.09053440	NaN	NaN	NaN
58187.09054632	NaN	NaN	NaN
58187.09055828	NaN	NaN	NaN
58187.09057022	NaN	NaN	NaN
58187.09058216	NaN	NaN	NaN
58187.09059409	NaN	NaN	NaN
58187.09060601	NaN	NaN	NaN
58187.09061794	NaN	NaN	NaN
58187.09062990	NaN	NaN	NaN
58187.09064183	NaN	NaN	NaN
58187.09065376	NaN	NaN	NaN
58187.09066569	NaN	NaN	NaN
58187.09067764	NaN	NaN	NaN
58187.09068959	NaN	NaN	NaN
58187.09070152	NaN	NaN	NaN
58187.09071345	NaN	NaN	NaN
58187.09072539	NaN	NaN	NaN
58187.09073731	NaN	NaN	NaN
58187.09074925	NaN	NaN	NaN
58187.09076118	NaN	NaN	NaN
58187.09077311	NaN	NaN	NaN
58187.09078507	NaN	NaN	NaN
58187.09079701	NaN	NaN	NaN
58187.09080896	NaN	NaN	NaN
58187.09082089	NaN	NaN	NaN
58187.09083283	NaN	NaN	NaN
58187.09084476	NaN	NaN	NaN
58187.09085670	NaN	NaN	NaN
58187.09086864	NaN	NaN	NaN
58187.09088057	NaN	NaN	NaN
58187.09089251	NaN	NaN	NaN
58187.09090444	NaN	NaN	NaN
58187.09091639	NaN	NaN	NaN
58187.09092833	NaN	NaN	NaN
58187.09094029	NaN	NaN	NaN
58187.09095223	NaN	NaN	NaN
58187.09096417	NaN	NaN	NaN
58187.09097611	NaN	NaN	NaN
58187.09098806	NaN	NaN	NaN
58187.09100000	NaN	NaN	NaN
58187.09101193	NaN	NaN	NaN
58187.09102386	NaN	NaN	NaN
58187.09103579	NaN	NaN	NaN
58187.09104775	NaN	NaN	NaN
58187.09105970	NaN	NaN	NaN
58187.09107164	NaN	NaN	NaN
58187.09108360	NaN	NaN	NaN
58187.09109554	NaN	NaN	NaN
58187.09110748	NaN	NaN	NaN
58187.09111942	NaN	NaN	NaN
58187.09113137	NaN	NaN	NaN
58187.09114332	NaN	NaN	NaN
58187.09115526	NaN	NaN	NaN
58187.09116722	NaN	NaN	NaN
58187.09117915	NaN	NaN	NaN
58187.09119108	NaN	NaN	NaN
58187.09120302	NaN	NaN	NaN
58187.09121494	NaN	NaN	NaN
58187.09122689	NaN	NaN	NaN
58187.09123884	NaN	NaN	NaN
58187.09125077	NaN	NaN	NaN
58187.09126270	NaN	NaN	NaN
58187.09127464	NaN	NaN	NaN
58187.09128657	NaN	NaN	NaN
58187.09129852	NaN	NaN	NaN
58187.09131045	NaN	NaN	NaN
58187.09132238	NaN	NaN	NaN
58187.09133431	NaN	NaN	NaN
58187.09134625	NaN	NaN	NaN
58187.09135819	NaN	NaN	NaN
58187.09137012	NaN	NaN	NaN
58187.09138207	NaN	NaN	NaN
58187.09139399	NaN	NaN	NaN
58187.09140595	NaN	NaN	NaN
58187.09141788	NaN	NaN	NaN
58187.09142983	NaN	NaN	NaN
58187.09144178	NaN	NaN	NaN
58187.09145372	NaN	NaN	NaN
58187.09146567	NaN	NaN	NaN
58187.09147761	NaN	NaN	NaN
58187.09148955	NaN	NaN	NaN
58187.09150148	NaN	NaN	NaN
58187.09151341	NaN	NaN	NaN
58187.09152536	NaN	NaN	NaN
58187.09153729	NaN	NaN	NaN
58187.09154922	NaN	NaN	NaN
58187.09156118	NaN	NaN	NaN
58187.09157312	NaN	NaN	NaN
58187.09158507	NaN	NaN	NaN
58187.09159700	NaN	NaN	NaN
58187.09160896	NaN	NaN	NaN
58187.09162089	NaN	NaN	NaN
58187.09163283	NaN	NaN	NaN
58187.09164478	NaN	NaN	NaN
58187.09165671	NaN	NaN	NaN
58187.09166864	NaN	NaN	NaN
58187.09168063	NaN	NaN	NaN
58187.09169259	NaN	NaN	NaN
58187.09170452	NaN	NaN	NaN
58187.09171646	NaN	NaN	NaN
58187.09172840	NaN	NaN	NaN
58187.09174033	NaN	NaN	NaN
58187.09175227	NaN	NaN	NaN
58187.09176420	NaN	NaN	NaN
58187.09177614	NaN	NaN	NaN
58187.09178808	NaN	NaN	NaN
58187.09180001	NaN	NaN	NaN
58187.09181194	NaN	NaN	NaN
58187.09182387	NaN	NaN	NaN
58187.09183582	NaN	NaN	NaN
58187.09184775	NaN	NaN	NaN
58187.09185968	NaN	NaN	NaN
58187.09187162	NaN	NaN	NaN
58187.09188355	NaN	NaN	NaN
58187.09189551	NaN	NaN	NaN
58187.09190744	NaN	NaN	NaN
58187.09191937	NaN	NaN	NaN
58187.09193132	NaN	NaN	NaN
58187.09194325	NaN	NaN	NaN
58187.09195519	NaN	NaN	NaN
58187.09196714	NaN	NaN	NaN
58187.09197909	NaN	NaN	NaN
58187.09199102	NaN	NaN	NaN
58187.09200295	NaN	NaN	NaN
58187.09201488	NaN	NaN	NaN
58187.09202683	NaN	NaN	NaN
58187.09203877	NaN	NaN	NaN
58187.09205069	NaN	NaN	NaN
58187.09206264	NaN	NaN	NaN
58187.09207457	NaN	NaN	NaN
58187.09208650	NaN	NaN	NaN
58187.09209845	NaN	NaN	NaN
58187.09211038	NaN	NaN	NaN
58187.09212231	NaN	NaN	NaN
58187.09213425	NaN	NaN	NaN
58187.09214619	NaN	NaN	NaN
58187.09215812	NaN	NaN	NaN
58187.09217007	NaN	NaN	NaN
58187.09218201	NaN	NaN	NaN
58187.09219397	NaN	NaN	NaN
58187.09220590	NaN	NaN	NaN
58187.09221785	NaN	NaN	NaN
58187.09222979	NaN	NaN	NaN
58187.09224174	NaN	NaN	NaN
58187.09225368	NaN	NaN	NaN
58187.09226561	NaN	NaN	NaN
58187.09227753	NaN	NaN	NaN
58187.09228948	NaN	NaN	NaN
58187.09230144	NaN	NaN	NaN
58187.09231338	NaN	NaN	NaN
58187.09232530	NaN	NaN	NaN
58187.09233725	NaN	NaN	NaN
58187.09234919	NaN	NaN	NaN
58187.09236112	NaN	NaN	NaN
58187.09237307	NaN	NaN	NaN
58187.09238499	NaN	NaN	NaN
58187.09239692	NaN	NaN	NaN
58187.09240887	NaN	NaN	NaN
58187.09242080	NaN	NaN	NaN
58187.09243273	NaN	NaN	NaN
58187.09244466	NaN	NaN	NaN
58187.09245660	NaN	NaN	NaN
58187.09246854	NaN	NaN	NaN
58187.09248046	NaN	NaN	NaN
58187.09249240	NaN	NaN	NaN
58187.09250434	NaN	NaN	NaN
58187.09251628	NaN	NaN	NaN
58187.09252822	NaN	NaN	NaN
58187.09254016	NaN	NaN	NaN
58187.09255209	NaN	NaN	NaN
58187.09256404	NaN	NaN	NaN
58187.09257597	NaN	NaN	NaN
58187.09258791	NaN	NaN	NaN
58187.09259984	NaN	NaN	NaN
58187.09261178	NaN	NaN	NaN
58187.09262371	NaN	NaN	NaN
58187.09263565	NaN	NaN	NaN
58187.09264759	NaN	NaN	NaN
58187.09265952	NaN	NaN	NaN
58187.09267148	NaN	NaN	NaN
58187.09268341	NaN	NaN	NaN
58187.09269536	NaN	NaN	NaN
58187.09270729	NaN	NaN	NaN
58187.09271922	NaN	NaN	NaN
58187.09273116	NaN	NaN	NaN
58187.09274310	NaN	NaN	NaN
58187.09275504	NaN	NaN	NaN
58187.09276699	NaN	NaN	NaN
58187.09277892	NaN	NaN	NaN
58187.09279088	NaN	NaN	NaN
58187.09280281	NaN	NaN	NaN
58187.09281474	NaN	NaN	NaN
58187.09282669	NaN	NaN	NaN
58187.09283862	NaN	NaN	NaN
58187.09285055	NaN	NaN	NaN
58187.09286249	NaN	NaN	NaN
58187.09287443	NaN	NaN	NaN
58187.09288636	NaN	NaN	NaN
58187.09289830	NaN	NaN	NaN
58187.09291023	NaN	NaN	NaN
58187.09292217	NaN	NaN	NaN
58187.09293411	NaN	NaN	NaN
58187.09294604	NaN	NaN	NaN
58187.09295797	NaN	NaN	NaN
58187.09296991	NaN	NaN	NaN
58187.09298184	NaN	NaN	NaN
58187.09299378	NaN	NaN	NaN
58187.09300572	NaN	NaN	NaN
58187.09301766	NaN	NaN	NaN
58187.09302959	NaN	NaN	NaN
58187.09304153	NaN	NaN	NaN
58187.09305346	NaN	NaN	NaN
58187.09306539	NaN	NaN	NaN
58187.09307734	NaN	NaN	NaN
58187.09308927	NaN	NaN	NaN
58187.09310120	NaN	NaN	NaN
58187.09311314	NaN	NaN	NaN
58187.09312508	NaN	NaN	NaN
58187.09313701	NaN	NaN	NaN
58187.09314895	NaN	NaN	NaN
58187.09316089	NaN	NaN	NaN
58187.09317282	NaN	NaN	NaN
58187.09318476	NaN	NaN	NaN
58187.09319669	NaN	NaN	NaN
58187.09320863	NaN	NaN	NaN
58187.09322057	NaN	NaN	NaN
58187.09323250	NaN	NaN	NaN
58187.09324445	NaN	NaN	NaN
58187.09325638	NaN	NaN	NaN
58187.09326833	NaN	NaN	NaN
58187.09328026	NaN	NaN	NaN
58187.09329221	NaN	NaN	NaN
58187.09330414	NaN	NaN	NaN
58187.09331609	NaN	NaN	NaN
58187.09332803	NaN	NaN	NaN
58187.09333996	NaN	NaN	NaN
58187.09335190	NaN	NaN	NaN
58187.09336383	NaN	NaN	NaN
58187.09337577	NaN	NaN	NaN
58187.09338773	NaN	NaN	NaN
58187.09339965	NaN	NaN	NaN
58187.09341160	NaN	NaN	NaN
58187.09342352	NaN	NaN	NaN
58187.09343547	NaN	NaN	NaN
58187.09344739	NaN	NaN	NaN
58187.09345934	NaN	NaN	NaN
58187.09347127	NaN	NaN	NaN
58187.09348322	NaN	NaN	NaN
58187.09349514	NaN	NaN	NaN
58187.09350708	NaN	NaN	NaN
58187.09351901	NaN	NaN	NaN
58187.09353096	NaN	NaN	NaN
58187.09354290	NaN	NaN	NaN
58187.09355482	NaN	NaN	NaN
58187.09356675	NaN	NaN	NaN
58187.09357870	NaN	NaN	NaN
58187.09359065	NaN	NaN	NaN
58187.09360258	NaN	NaN	NaN
58187.09361451	NaN	NaN	NaN
58187.09362645	NaN	NaN	NaN
58187.09363840	NaN	NaN	NaN
58187.09365033	NaN	NaN	NaN
58187.09366227	NaN	NaN	NaN
58187.09367420	NaN	NaN	NaN
58187.09368614	NaN	NaN	NaN
58187.09369808	NaN	NaN	NaN
58187.09371002	NaN	NaN	NaN
58187.09372195	NaN	NaN	NaN
58187.09373391	NaN	NaN	NaN
58187.09374583	NaN	NaN	NaN
58187.09375779	NaN	NaN	NaN
58187.09376972	NaN	NaN	NaN
58187.09378167	NaN	NaN	NaN
58187.09379361	NaN	NaN	NaN
58187.09380554	NaN	NaN	NaN
58187.09381748	NaN	NaN	NaN
58187.09382942	NaN	NaN	NaN
58187.09384136	NaN	NaN	NaN
58187.09385332	NaN	NaN	NaN
58187.09386526	NaN	NaN	NaN
58187.09387720	NaN	NaN	NaN
58187.09388913	NaN	NaN	NaN
58187.09390106	NaN	NaN	NaN
58187.09391300	NaN	NaN	NaN
58187.09392494	NaN	NaN	NaN
58187.09393687	NaN	NaN	NaN
58187.09394881	NaN	NaN	NaN
58187.09396074	NaN	NaN	NaN
58187.09397268	NaN	NaN	NaN
58187.09398462	NaN	NaN	NaN
58187.09399655	NaN	NaN	NaN
58187.09400848	NaN	NaN	NaN
58187.09402043	NaN	NaN	NaN
58187.09403236	NaN	NaN	NaN
58187.09404429	NaN	NaN	NaN
58187.09405623	NaN	NaN	NaN
58187.09406817	NaN	NaN	NaN
58187.09408010	NaN	NaN	NaN
58187.09409204	NaN	NaN	NaN
58187.09410398	NaN	NaN	NaN
58187.09411591	NaN	NaN	NaN
58187.09412785	NaN	NaN	NaN
58187.09413978	NaN	NaN	NaN
58187.09415171	NaN	NaN	NaN
58187.09416367	NaN	NaN	NaN
58187.09417560	NaN	NaN	NaN
58187.09418753	NaN	NaN	NaN
58187.09419948	NaN	NaN	NaN
58187.09421141	NaN	NaN	NaN
58187.09422334	NaN	NaN	NaN
58187.09423529	NaN	NaN	NaN
58187.09424722	NaN	NaN	NaN
58187.09425917	NaN	NaN	NaN
58187.09427111	NaN	NaN	NaN
58187.09428304	NaN	NaN	NaN
58187.09429499	NaN	NaN	NaN
58187.09430692	NaN	NaN	NaN
58187.09431886	NaN	NaN	NaN
58187.09433082	NaN	NaN	NaN
58187.09434275	NaN	NaN	NaN
58187.09435469	NaN	NaN	NaN
58187.09436664	NaN	NaN	NaN
58187.09437859	NaN	NaN	NaN
58187.09439051	NaN	NaN	NaN
58187.09440245	NaN	NaN	NaN
58187.09441437	NaN	NaN	NaN
58187.09442632	NaN	NaN	NaN
58187.09443825	NaN	NaN	NaN
58187.09445020	NaN	NaN	NaN
58187.09446213	NaN	NaN	NaN
58187.09447407	NaN	NaN	NaN
58187.09448601	NaN	NaN	NaN
58187.09449795	NaN	NaN	NaN
58187.09450988	NaN	NaN	NaN
58187.09452183	NaN	NaN	NaN
58187.09453377	NaN	NaN	NaN
58187.09454571	NaN	NaN	NaN
58187.09455764	NaN	NaN	NaN
58187.09456959	NaN	NaN	NaN
58187.09458153	NaN	NaN	NaN
58187.09459348	NaN	NaN	NaN
58187.09460542	NaN	NaN	NaN
58187.09461735	NaN	NaN	NaN
58187.09462929	NaN	NaN	NaN
58187.09464123	NaN	NaN	NaN
58187.09465316	NaN	NaN	NaN
58187.09466509	NaN	NaN	NaN
58187.09467703	NaN	NaN	NaN
58187.09468898	NaN	NaN	NaN
58187.09470092	NaN	NaN	NaN
58187.09471287	NaN	NaN	NaN
58187.09472483	NaN	NaN	NaN
58187.09473676	NaN	NaN	NaN
58187.09474869	NaN	NaN	NaN
58187.09476064	NaN	NaN	NaN
58187.09477257	NaN	NaN	NaN
58187.09478450	NaN	NaN	NaN
58187.09479643	NaN	NaN	NaN
58187.09480837	NaN	NaN	NaN
58187.09482030	NaN	NaN	NaN
58187.09483224	NaN	NaN	NaN
58187.09484418	NaN	NaN	NaN
58187.09485611	NaN	NaN	NaN
58187.09486804	NaN	NaN	NaN
58187.09487998	NaN	NaN	NaN
58187.09489193	NaN	NaN	NaN
58187.09490388	NaN	NaN	NaN
58187.09491581	NaN	NaN	NaN
58187.09492774	NaN	NaN	NaN
58187.09493969	NaN	NaN	NaN
58187.09495162	NaN	NaN	NaN
58187.09496355	NaN	NaN	NaN
58187.09497547	NaN	NaN	NaN
58187.09498742	NaN	NaN	NaN
58187.09499935	NaN	NaN	NaN
58187.09501131	NaN	NaN	NaN
58187.09502326	NaN	NaN	NaN
58187.09503521	NaN	NaN	NaN
58187.09504716	NaN	NaN	NaN
58187.09505911	NaN	NaN	NaN
58187.09507105	NaN	NaN	NaN
58187.09508297	NaN	NaN	NaN
58187.09509491	NaN	NaN	NaN
58187.09510685	NaN	NaN	NaN
58187.09511880	NaN	NaN	NaN
58187.09513074	NaN	NaN	NaN
58187.09514270	NaN	NaN	NaN
58187.09515464	NaN	NaN	NaN
58187.09516663	NaN	NaN	NaN
58187.09517856	NaN	NaN	NaN
58187.09519050	NaN	NaN	NaN
58187.09520243	NaN	NaN	NaN
58187.09521436	NaN	NaN	NaN
58187.09522632	NaN	NaN	NaN
58187.09523825	NaN	NaN	NaN
58187.09525020	NaN	NaN	NaN
58187.09526214	NaN	NaN	NaN
58187.09527406	NaN	NaN	NaN
58187.09528602	NaN	NaN	NaN
58187.09529795	NaN	NaN	NaN
58187.09530990	NaN	NaN	NaN
58187.09532183	NaN	NaN	NaN
58187.09533376	NaN	NaN	NaN
58187.09534569	NaN	NaN	NaN
58187.09535764	NaN	NaN	NaN
58187.09536958	NaN	NaN	NaN
58187.09538153	NaN	NaN	NaN
58187.09539346	NaN	NaN	NaN
58187.09540540	NaN	NaN	NaN
58187.09541734	NaN	NaN	NaN
58187.09542928	NaN	NaN	NaN
58187.09544124	NaN	NaN	NaN
58187.09545319	NaN	NaN	NaN
58187.09546513	NaN	NaN	NaN
58187.09547709	NaN	NaN	NaN
58187.09548902	NaN	NaN	NaN
58187.09550096	NaN	NaN	NaN
58187.09551292	NaN	NaN	NaN
58187.09552485	NaN	NaN	NaN
58187.09553677	NaN	NaN	NaN
58187.09554873	NaN	NaN	NaN
58187.09556066	NaN	NaN	NaN
58187.09557259	NaN	NaN	NaN
58187.09558453	NaN	NaN	NaN
58187.09559646	NaN	NaN	NaN
58187.09560839	NaN	NaN	NaN
58187.09562035	NaN	NaN	NaN
58187.09563228	NaN	NaN	NaN
58187.09564422	NaN	NaN	NaN
58187.09565616	NaN	NaN	NaN
58187.09566812	NaN	NaN	NaN
58187.09568005	NaN	NaN	NaN
58187.09569198	NaN	NaN	NaN
58187.09570391	NaN	NaN	NaN
58187.09571586	NaN	NaN	NaN
58187.09572779	NaN	NaN	NaN
58187.09573972	NaN	NaN	NaN
58187.09575166	NaN	NaN	NaN
58187.09576360	NaN	NaN	NaN
58187.09577553	NaN	NaN	NaN
58187.09578747	NaN	NaN	NaN
58187.09579940	NaN	NaN	NaN
58187.09581134	NaN	NaN	NaN
58187.09582328	NaN	NaN	NaN
58187.09583522	NaN	NaN	NaN
58187.09584716	NaN	NaN	NaN
58187.09585908	NaN	NaN	NaN
58187.09587103	NaN	NaN	NaN
58187.09588298	NaN	NaN	NaN
58187.09589491	NaN	NaN	NaN
58187.09590685	NaN	NaN	NaN
58187.09591879	NaN	NaN	NaN
58187.09593072	NaN	NaN	NaN
58187.09594266	NaN	NaN	NaN
58187.09595460	NaN	NaN	NaN
58187.09596653	NaN	NaN	NaN
58187.09597847	NaN	NaN	NaN
58187.09599042	NaN	NaN	NaN
58187.09600234	NaN	NaN	NaN
58187.09601430	NaN	NaN	NaN
58187.09602624	NaN	NaN	NaN
58187.09603817	NaN	NaN	NaN
58187.09605011	NaN	NaN	NaN
58187.09606206	NaN	NaN	NaN
58187.09607399	NaN	NaN	NaN
58187.09608594	NaN	NaN	NaN
58187.09609787	NaN	NaN	NaN
58187.09610981	NaN	NaN	NaN
58187.09612176	NaN	NaN	NaN
58187.09613371	NaN	NaN	NaN
58187.09614565	NaN	NaN	NaN
58187.09615759	NaN	NaN	NaN
58187.09616952	NaN	NaN	NaN
58187.09618146	NaN	NaN	NaN
58187.09619341	NaN	NaN	NaN
58187.09620534	NaN	NaN	NaN
58187.09621729	NaN	NaN	NaN
58187.09622922	NaN	NaN	NaN
58187.09624116	NaN	NaN	NaN
58187.09625310	NaN	NaN	NaN
58187.09626503	NaN	NaN	NaN
58187.09627697	NaN	NaN	NaN
58187.09628890	NaN	NaN	NaN
58187.09630083	NaN	NaN	NaN
58187.09631278	NaN	NaN	NaN
58187.09632471	NaN	NaN	NaN
58187.09633664	NaN	NaN	NaN
58187.09634859	NaN	NaN	NaN
58187.09636051	NaN	NaN	NaN
58187.09637246	NaN	NaN	NaN
58187.09638440	NaN	NaN	NaN
58187.09639634	NaN	NaN	NaN
58187.09640827	NaN	NaN	NaN
58187.09642023	NaN	NaN	NaN
58187.09643217	NaN	NaN	NaN
58187.09644412	NaN	NaN	NaN
58187.09645605	NaN	NaN	NaN
58187.09646801	NaN	NaN	NaN
58187.09647995	NaN	NaN	NaN
58187.09649190	NaN	NaN	NaN
58187.09650383	NaN	NaN	NaN
58187.09651577	NaN	NaN	NaN
58187.09652771	NaN	NaN	NaN
58187.09653963	NaN	NaN	NaN
58187.09655155	NaN	NaN	NaN
58187.09656348	NaN	NaN	NaN
58187.09657541	NaN	NaN	NaN
58187.09658736	NaN	NaN	NaN
58187.09659929	NaN	NaN	NaN
58187.09661122	NaN	NaN	NaN
58187.09662317	NaN	NaN	NaN
58187.09663511	NaN	NaN	NaN
58187.09664706	NaN	NaN	NaN
58187.09665899	NaN	NaN	NaN
58187.09667094	NaN	NaN	NaN
58187.09668287	NaN	NaN	NaN
58187.09669480	NaN	NaN	NaN
58187.09670673	NaN	NaN	NaN
58187.09671868	NaN	NaN	NaN
58187.09673061	NaN	NaN	NaN
58187.09674254	NaN	NaN	NaN
58187.09675448	NaN	NaN	NaN
58187.09676641	NaN	NaN	NaN
58187.09677835	NaN	NaN	NaN
58187.09679029	NaN	NaN	NaN
58187.09680222	NaN	NaN	NaN
58187.09681415	NaN	NaN	NaN
58187.09682609	NaN	NaN	NaN
58187.09683803	NaN	NaN	NaN
58187.09684996	NaN	NaN	NaN
58187.09686190	NaN	NaN	NaN
58187.09687384	NaN	NaN	NaN
58187.09688578	NaN	NaN	NaN
58187.09689772	NaN	NaN	NaN
58187.09690966	NaN	NaN	NaN
58187.09692161	NaN	NaN	NaN
58187.09693354	NaN	NaN	NaN
58187.09694550	NaN	NaN	NaN
58187.09695743	NaN	NaN	NaN
58187.09696936	NaN	NaN	NaN
58187.09698131	NaN	NaN	NaN
58187.09699324	NaN	NaN	NaN
58187.09700517	NaN	NaN	NaN
58187.09701710	NaN	NaN	NaN
58187.09702904	NaN	NaN	NaN
58187.09704098	NaN	NaN	NaN
58187.09705291	NaN	NaN	NaN
58187.09706485	NaN	NaN	NaN
58187.09707679	NaN	NaN	NaN
58187.09708872	NaN	NaN	NaN
58187.09710066	NaN	NaN	NaN
58187.09711259	NaN	NaN	NaN
58187.09712453	NaN	NaN	NaN
58187.09713647	NaN	NaN	NaN
58187.09714840	NaN	NaN	NaN
58187.09716033	NaN	NaN	NaN
58187.09717227	NaN	NaN	NaN
58187.09718421	NaN	NaN	NaN
58187.09719614	NaN	NaN	NaN
58187.09720809	NaN	NaN	NaN
58187.09722003	NaN	NaN	NaN
58187.09723197	NaN	NaN	NaN
58187.09724391	NaN	NaN	NaN
58187.09725584	NaN	NaN	NaN
58187.09726780	NaN	NaN	NaN
58187.09727975	NaN	NaN	NaN
58187.09729169	NaN	NaN	NaN
58187.09730363	NaN	NaN	NaN
58187.09731557	NaN	NaN	NaN
58187.09732750	NaN	NaN	NaN
58187.09733943	NaN	NaN	NaN
58187.09735135	NaN	NaN	NaN
58187.09736330	NaN	NaN	NaN
58187.09737523	NaN	NaN	NaN
58187.09738717	NaN	NaN	NaN
58187.09739910	NaN	NaN	NaN
58187.09741105	NaN	NaN	NaN
58187.09742300	NaN	NaN	NaN
58187.09743493	NaN	NaN	NaN
58187.09744685	NaN	NaN	NaN
58187.09745879	NaN	NaN	NaN
58187.09747072	NaN	NaN	NaN
58187.09748265	NaN	NaN	NaN
58187.09749458	NaN	NaN	NaN
58187.09750651	NaN	NaN	NaN
58187.09751845	NaN	NaN	NaN
58187.09753039	NaN	NaN	NaN
58187.09754232	NaN	NaN	NaN
58187.09755426	NaN	NaN	NaN
58187.09756621	NaN	NaN	NaN
58187.09757813	NaN	NaN	NaN
58187.09759008	NaN	NaN	NaN
58187.09760201	NaN	NaN	NaN
58187.09761394	NaN	NaN	NaN
58187.09762588	NaN	NaN	NaN
58187.09763781	NaN	NaN	NaN
58187.09764977	NaN	NaN	NaN
58187.09766171	NaN	NaN	NaN
58187.09767364	NaN	NaN	NaN
58187.09768559	NaN	NaN	NaN
58187.09769754	NaN	NaN	NaN
58187.09770949	NaN	NaN	NaN
58187.09772141	NaN	NaN	NaN
58187.09773335	NaN	NaN	NaN
58187.09774529	NaN	NaN	NaN
58187.09775723	NaN	NaN	NaN
58187.09776918	NaN	NaN	NaN
58187.09778112	NaN	NaN	NaN
58187.09779305	NaN	NaN	NaN
58187.09780500	NaN	NaN	NaN
58187.09781694	NaN	NaN	NaN
58187.09782890	NaN	NaN	NaN
58187.09784083	NaN	NaN	NaN
58187.09785276	NaN	NaN	NaN
58187.09786472	NaN	NaN	NaN
58187.09787666	NaN	NaN	NaN
58187.09788862	NaN	NaN	NaN
58187.09790055	NaN	NaN	NaN
58187.09791249	NaN	NaN	NaN
58187.09792442	NaN	NaN	NaN
58187.09793636	NaN	NaN	NaN
58187.09794830	NaN	NaN	NaN
58187.09796024	NaN	NaN	NaN
58187.09797217	NaN	NaN	NaN
58187.09798411	NaN	NaN	NaN
58187.09799604	NaN	NaN	NaN
58187.09800798	NaN	NaN	NaN
58187.09801991	NaN	NaN	NaN
58187.09803186	NaN	NaN	NaN
58187.09804379	NaN	NaN	NaN
58187.09805574	NaN	NaN	NaN
58187.09806768	NaN	NaN	NaN
58187.09807962	NaN	NaN	NaN
58187.09809156	NaN	NaN	NaN
58187.09810349	NaN	NaN	NaN
58187.09811543	NaN	NaN	NaN
58187.09812737	NaN	NaN	NaN
58187.09813933	NaN	NaN	NaN
58187.09815127	NaN	NaN	NaN
58187.09816320	NaN	NaN	NaN
58187.09817515	NaN	NaN	NaN
58187.09818708	NaN	NaN	NaN
58187.09819901	NaN	NaN	NaN
58187.09821096	NaN	NaN	NaN
58187.09822289	NaN	NaN	NaN
58187.09823481	NaN	NaN	NaN
58187.09824675	NaN	NaN	NaN
58187.09825867	NaN	NaN	NaN
58187.09827060	NaN	NaN	NaN
58187.09828253	NaN	NaN	NaN
58187.09829448	NaN	NaN	NaN
58187.09830640	NaN	NaN	NaN
58187.09831834	NaN	NaN	NaN
58187.09833028	NaN	NaN	NaN
58187.09834221	NaN	NaN	NaN
58187.09835414	NaN	NaN	NaN
58187.09836606	NaN	NaN	NaN
58187.09837800	NaN	NaN	NaN
58187.09838994	NaN	NaN	NaN
58187.09840187	NaN	NaN	NaN
58187.09841381	NaN	NaN	NaN
58187.09842574	NaN	NaN	NaN
58187.09843768	NaN	NaN	NaN
58187.09844962	NaN	NaN	NaN
58187.09846155	NaN	NaN	NaN
58187.09847349	NaN	NaN	NaN
58187.09848544	NaN	NaN	NaN
58187.09849739	NaN	NaN	NaN
58187.09850933	NaN	NaN	NaN
58187.09852127	NaN	NaN	NaN
58187.09853320	NaN	NaN	NaN
58187.09854515	NaN	NaN	NaN
58187.09855711	NaN	NaN	NaN
58187.09856904	NaN	NaN	NaN
58187.09858096	NaN	NaN	NaN
58187.09859290	NaN	NaN	NaN
58187.09860484	NaN	NaN	NaN
58187.09861677	NaN	NaN	NaN
58187.09862869	NaN	NaN	NaN
58187.09864062	NaN	NaN	NaN
58187.09865260	NaN	NaN	NaN
58187.09866455	NaN	NaN	NaN
58187.09867648	NaN	NaN	NaN
58187.09868842	NaN	NaN	NaN
58187.09870036	NaN	NaN	NaN
58187.09871229	NaN	NaN	NaN
58187.09872423	NaN	NaN	NaN
